Date,SKUCode,ProductDescription,Commodity,ProductGroup,LocationCode,LocationType,InventoryOnHand,Inbound_ExpectedQty,Inbound_ReceivedQty,TransfersInExpected,TransfersInReceived,TotalSupply,GoodSalesShipping,Demand_OriginalQty,Demand_OutstandingQty,Donations,TransferShippingOut,Net_Position,Shortage_Flag,NetAvailable
2026-03-23,RTBB1060,Organic Beefsteak - 15lb ORG Beef 22-28ct No1,Organic Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1060,Organic Beefsteak - 15lb ORG Beef 22-28ct No1,Organic Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1060,Organic Beefsteak - 15lb ORG Beef 22-28ct No1,Organic Beefsteak,BB,MPL6-B,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1061,Organic Beefsteak - 12x2ct ORG Beef Clam No1,Organic Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1061,Organic Beefsteak - 12x2ct ORG Beef Clam No1,Organic Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1061,Organic Beefsteak - 12x2ct ORG Beef Clam No1,Organic Beefsteak,BB,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1071,Beefsteak - 12x4ct KRO Beef Clam No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1075,Beefsteak - 15lb 16ct Beef No1,Beefsteak,BB,DIRECT,DC,0.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1075,Beefsteak - 15lb 16ct Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1076,Beefsteak - 15lb 18ct Beef No1,Beefsteak,BB,MPL1,MPL,247.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,247.0,0,247.0
2026-03-23,RTBB1077,Beefsteak - 15lb 20ct Beef No1,Beefsteak,BB,MPL1,MPL,90.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0,90.0
2026-03-23,RTBB1077,Beefsteak - 15lb 20ct Beef No1,Beefsteak,BB,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1078,Beefsteak - 15lb 14ct Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1088,Beefsteak - 15lb 16-35ct Beef WM No1,Beefsteak,BB,DIRECT,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1088,Beefsteak - 15lb 16-35ct Beef WM No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1088,Beefsteak - 15lb 16-35ct Beef WM No1,Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1088,Beefsteak - 15lb 16-35ct Beef WM No1,Beefsteak,BB,MPL3,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1088,Beefsteak - 15lb 16-35ct Beef WM No1,Beefsteak,BB,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1093,Beefsteak - 15lb 30-33ct Beef TB No1,Beefsteak,BB,FRE-AB,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1093,Beefsteak - 15lb 30-33ct Beef TB No1,Beefsteak,BB,MPL1,MPL,113.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,113.0,0,113.0
2026-03-23,RTBB1093,Beefsteak - 15lb 30-33ct Beef TB No1,Beefsteak,BB,MPL9,MPL,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1125,Beefsteak - 15lb WMC 25-35ct Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1132,Beefsteak - 10lb Green Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1132,Beefsteak - 10lb Green Beef No1,Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1132,Beefsteak - 10lb Green Beef No1,Beefsteak,BB,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1153,Beefsteak - 15lb 28ct Beef No1,Beefsteak,BB,MPL1,MPL,1411.0,0.0,0.0,0.0,0.0,1411.0,0.0,0.0,0.0,0.0,0.0,1411.0,0,1411.0
2026-03-23,RTBB1154,Beefsteak - 15lb USA 16ct Beef No1,Beefsteak,BB,MPL1,MPL,180.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,180.0,0,180.0
2026-03-23,RTBB1166,Beefsteak - 15lb USA 18ct Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1167,Beefsteak - 15lb USA 20ct Beef No1,Beefsteak,BB,MPL1,MPL,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0,30.0
2026-03-23,RTBB1168,Beefsteak - 15lb USA 25ct Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1169,Beefsteak - 15lb USA 30ct Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1170,Beefsteak - 15lb USA 35ct Beef No1,Beefsteak,BB,MPL1,MPL,358.0,0.0,0.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,358.0,0,358.0
2026-03-23,RTBB1170,Beefsteak - 15lb USA 35ct Beef No1,Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1183,Beefsteak - 15lb RHT 37-39ct Beef No1,Beefsteak,BB,DIRECT,DC,0.0,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1183,Beefsteak - 15lb RHT 37-39ct Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1183,Beefsteak - 15lb RHT 37-39ct Beef No1,Beefsteak,BB,MPL9,MPL,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1201,Beefsteak - 15lb RHT 33-35ct Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1201,Beefsteak - 15lb RHT 33-35ct Beef No1,Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1211,Beefsteak - 12x2ct Flow Beef Red No1,Beefsteak,BB,DIRECT,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1211,Beefsteak - 12x2ct Flow Beef Red No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1211,Beefsteak - 12x2ct Flow Beef Red No1,Beefsteak,BB,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1211,Beefsteak - 12x2ct Flow Beef Red No1,Beefsteak,BB,MPL6-B,MPL,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1211,Beefsteak - 12x2ct Flow Beef Red No1,Beefsteak,BB,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1215,Beefsteak - 15lb USA 22ct Beef No1,Beefsteak,BB,MPL1,MPL,45.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0,45.0
2026-03-23,RTBB1218,Beefsteak - 15lb USA 39ct Beef No1,Beefsteak,BB,MPL1,MPL,523.0,0.0,0.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,0.0,523.0,0,523.0
2026-03-23,RTBB1220,Beefsteak - 15lb USA 45ct Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1222,Beefsteak - 6x2.25lb XL Beef TS No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1227,Organic Beefsteak - 12x2ct ORG BEEF NP Clam No1,Organic Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1227,Organic Beefsteak - 12x2ct ORG BEEF NP Clam No1,Organic Beefsteak,BB,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1229,Beefsteak - 15lb 18-25ct No Calyx Beef No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1229,Beefsteak - 15lb 18-25ct No Calyx Beef No1,Beefsteak,BB,MPLW,MPL,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1231,Beefsteak - 12x4ct 16oz Beef FL Clam No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1234,Beefsteak - 6x2.25lb XL Beef Clam No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1234,Beefsteak - 6x2.25lb XL Beef Clam No1,Beefsteak,BB,MPL2_INV,MPL,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1236,Beefsteak - 12x2ct Beef GG No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1236,Beefsteak - 12x2ct Beef GG No1,Beefsteak,BB,MPL6-B,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1236,Beefsteak - 12x2ct Beef GG No1,Beefsteak,BB,MPLW,MPL,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1241,Beefsteak - 15lb 18ct Beef BYF SG No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1241,Beefsteak - 15lb 18ct Beef BYF SG No1,Beefsteak,BB,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1242,Beefsteak - 15lb 20ct Beef BYF SG No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1255,Beefsteak - 15lb 14-35ct Beef BYF No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1255,Beefsteak - 15lb 14-35ct Beef BYF No1,Beefsteak,BB,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1265,Beefsteak - 12x4ct Beef SN Candy Dish No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1281,Organic Beefsteak - 15lb HF ORG Beef No1,Organic Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTBB1284,Beefsteak - 15lb 30-39ct MDs Beefsteak No1,Beefsteak,BB,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1007,Campari - 8x1lb Camp OTV No1,Campari,CA,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1007,Campari - 8x1lb Camp OTV No1,Campari,CA,MPL2_INV,MPL,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1007,Campari - 8x1lb Camp OTV No1,Campari,CA,MPL6-B,MPL,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1007,Campari - 8x1lb Camp OTV No1,Campari,CA,MPL8,MPL,0.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1009,Campari - 8x2lb Camp Clam No1,Campari,CA,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1009,Campari - 8x2lb Camp Clam No1,Campari,CA,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1010,Campari - 8x2lb Camp OTV No1,Campari,CA,DIRECT,DC,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1010,Campari - 8x2lb Camp OTV No1,Campari,CA,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1010,Campari - 8x2lb Camp OTV No1,Campari,CA,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1010,Campari - 8x2lb Camp OTV No1,Campari,CA,MPL3,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1010,Campari - 8x2lb Camp OTV No1,Campari,CA,MPL6-B,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1010,Campari - 8x2lb Camp OTV No1,Campari,CA,MPL8,MPL,0.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1010,Campari - 8x2lb Camp OTV No1,Campari,CA,UTA,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1011,Campari - 10x1lb Camp LS No1,Campari,CA,DIRECT,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1011,Campari - 10x1lb Camp LS No1,Campari,CA,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,145.0,0.0,0.0,-145.0,1,-145.0
2026-03-23,RTCA1011,Campari - 10x1lb Camp LS No1,Campari,CA,MPL2_INV,MPL,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1011,Campari - 10x1lb Camp LS No1,Campari,CA,MPL3,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1011,Campari - 10x1lb Camp LS No1,Campari,CA,MPL6-B,MPL,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1011,Campari - 10x1lb Camp LS No1,Campari,CA,MPL8,MPL,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1011,Campari - 10x1lb Camp LS No1,Campari,CA,MPLW,MPL,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1012,Campari - 10x1lb Camp OTV No1,Campari,CA,MPL1,MPL,3122.0,0.0,0.0,0.0,0.0,3122.0,0.0,0.0,0.0,0.0,0.0,3122.0,0,3122.0
2026-03-23,RTCA1016,Campari - 20x1lb Camp TJ No1,Campari,CA,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1016,Campari - 20x1lb Camp TJ No1,Campari,CA,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1016,Campari - 20x1lb Camp TJ No1,Campari,CA,MPL3,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1016,Campari - 20x1lb Camp TJ No1,Campari,CA,MPL6-B,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1016,Campari - 20x1lb Camp TJ No1,Campari,CA,MPL8,MPL,0.0,825.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1016,Campari - 20x1lb Camp TJ No1,Campari,CA,MPLW,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1020,Organic Campari - 10x12oz ORG Camp No1,Organic Campari,CA,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1020,Organic Campari - 10x12oz ORG Camp No1,Organic Campari,CA,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1020,Organic Campari - 10x12oz ORG Camp No1,Organic Campari,CA,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1024,Campari - 8x1lb Camp KRO No1,Campari,CA,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1024,Campari - 8x1lb Camp KRO No1,Campari,CA,MPL2_INV,MPL,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1103,Campari - 8x2lb Camp OTV FT No1,Campari,CA,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1121,Campari - 8x2lb Camp OTV EFI No1,Campari,CA,DIRECT,DC,0.0,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1121,Campari - 8x2lb Camp OTV EFI No1,Campari,CA,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1122,Campari - 8x1lb Camp OTV SIG No1,Campari,CA,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1122,Campari - 8x1lb Camp OTV SIG No1,Campari,CA,MPL6-B,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1122,Campari - 8x1lb Camp OTV SIG No1,Campari,CA,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1122,Campari - 8x1lb Camp OTV SIG No1,Campari,CA,MPLW,MPL,0.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1126,Campari - 16x1lb Camp OTV WEG No1,Campari,CA,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1126,Campari - 16x1lb Camp OTV WEG No1,Campari,CA,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1130,Campari - X10x16oz CK GG No1,Campari,CA,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1130,Campari - X10x16oz CK GG No1,Campari,CA,MPL6-B,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTCA1130,Campari - X10x16oz CK GG No1,Campari,CA,MPLW,MPL,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTDE1013,Delano - 6x3lb Delano TS No1,Delano,DE,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,-165.0,1,-165.0
2026-03-23,RTRM1007,Romana - 25lb LG Roma No1,Romana,RM,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTRM1007,Romana - 25lb LG Roma No1,Romana,RM,MPL8,MPL,0.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTRM1008,Romana - 25lb XL Roma No1,Romana,RM,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,0.0,0.0,-45.0,1,-45.0
2026-03-23,RTRM1008,Romana - 25lb XL Roma No1,Romana,RM,MPL2_INV,MPL,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTRM1008,Romana - 25lb XL Roma No1,Romana,RM,MPL6-B,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTRM1008,Romana - 25lb XL Roma No1,Romana,RM,MPL8,MPL,0.0,2410.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTRM1009,Romana - 25lb XXL Roma No1,Romana,RM,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTRM1013,Romana - 8x3lb Roma Clam No1,Romana,RM,DIRECT,DC,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTRM1013,Romana - 8x3lb Roma Clam No1,Romana,RM,MPL1,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTRM1013,Romana - 8x3lb Roma Clam No1,Romana,RM,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTRM1013,Romana - 8x3lb Roma Clam No1,Romana,RM,MPL3,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTRM1013,Romana - 8x3lb Roma Clam No1,Romana,RM,MPL6-B,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTRM1013,Romana - 8x3lb Roma Clam No1,Romana,RM,MPL8,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTRM1018,Romana - 25lb Roma No2,Romana,RM,MPL1,MPL,366.0,0.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,366.0,0,366.0
2026-03-23,RTRM1025,Romana - 25lb Roma WM No1,Romana,RM,MPL1,MPL,11015.0,1320.0,0.0,0.0,0.0,12335.0,0.0,0.0,0.0,0.0,0.0,11015.0,0,12335.0
2026-03-23,RTRM1025,Romana - 25lb Roma WM No1,Romana,RM,MPL2_INV,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442.0,0.0,0.0,0.0,0,0.0
2026-03-23,RTRM1025,Romana - 25lb Roma WM No1,Romana,RM,MPL6-B,MPL,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
